customer_id,name,phone,email,region,plan_tier,contract_type,payment_method,tenure_months,monthly_charges,total_charges,call_minutes_m1,call_minutes_m2,call_minutes_m3,data_gb_m1,data_gb_m2,data_gb_m3,recharge_count_m1,recharge_count_m2,recharge_count_m3,support_calls_m1,support_calls_m2,support_calls_m3,churn
CUST-10958,Customer 959,+91-98765-10958,user959@example.com,East,Prepaid Unlimited,One Year,Mailed Check,31,827.27,26916.99,409.8,399.9,390.2,8.9,8.7,8.5,5,5,5,3,2,1,0
CUST-10959,Customer 960,+91-98765-10959,user960@example.com,North,Postpaid Standard,Month-to-Month,Electronic Check,45,1298.85,54905.51,381.9,597.1,933.5,18.7,29.3,45.8,1,1,1,4,2,1,0
CUST-10960,Customer 961,+91-98765-10960,user961@example.com,West,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,9,1414.29,13434.53,522.2,651.9,813.7,49.2,61.4,76.7,1,1,1,4,2,1,1
CUST-10961,Customer 962,+91-98765-10961,user962@example.com,South,Prepaid Unlimited,Month-to-Month,Electronic Check,32,1053.11,35937.81,457.9,652.6,930.2,29.7,42.4,60.4,1,1,1,8,3,2,1
CUST-10962,Customer 963,+91-98765-10962,user963@example.com,South,Prepaid Unlimited,Month-to-Month,Mailed Check,33,772.93,24798.96,762.4,730.3,699.6,102.3,98.0,93.9,2,2,2,2,2,1,0
CUST-10963,Customer 964,+91-98765-10963,user964@example.com,Central,Postpaid Standard,Two Year,UPI/Credit Card,67,603.84,38137.97,301.4,306.7,312.1,84.4,85.9,87.4,3,3,4,2,1,1,0
CUST-10964,Customer 965,+91-98765-10964,user965@example.com,East,Prepaid Unlimited,One Year,Electronic Check,30,1477.56,43307.73,940.2,922.5,905.1,38.0,37.3,36.6,2,2,2,2,1,1,0
CUST-10965,Customer 966,+91-98765-10965,user966@example.com,South,Prepaid Basic,Month-to-Month,Mailed Check,29,1478.62,44934.86,154.0,202.3,265.8,7.5,9.9,13.0,2,3,4,7,2,1,1
CUST-10966,Customer 967,+91-98765-10966,user967@example.com,North,Postpaid Standard,One Year,Auto-Debit,3,1408.97,4157.28,155.7,213.2,291.8,50.5,69.2,94.7,2,3,5,4,1,0,1
CUST-10967,Customer 968,+91-98765-10967,user968@example.com,Central,Postpaid Standard,Month-to-Month,Auto-Debit,57,1241.8,74132.77,164.9,238.2,344.0,25.9,37.5,54.1,1,1,2,6,2,2,1
CUST-10968,Customer 969,+91-98765-10968,user969@example.com,West,Prepaid Basic,Month-to-Month,Electronic Check,30,689.94,19098.5,145.5,233.2,373.8,4.7,7.6,12.1,1,1,2,4,0,0,1
CUST-10969,Customer 970,+91-98765-10969,user970@example.com,Central,Prepaid Basic,Month-to-Month,Electronic Check,9,1279.4,12219.32,238.6,366.5,563.0,35.0,53.8,82.6,1,1,2,6,2,2,1
CUST-10970,Customer 971,+91-98765-10970,user971@example.com,West,Prepaid Basic,Month-to-Month,Auto-Debit,26,789.55,19515.05,430.6,565.3,742.1,50.8,66.7,87.5,1,2,3,3,1,1,1
CUST-10971,Customer 972,+91-98765-10971,user972@example.com,Central,Prepaid Unlimited,Month-to-Month,Mailed Check,2,691.13,1312.85,363.8,582.8,933.6,25.6,41.0,65.7,1,2,4,5,1,1,0
CUST-10972,Customer 973,+91-98765-10972,user973@example.com,Central,Prepaid Unlimited,One Year,Mailed Check,62,1192.84,75292.92,171.9,175.7,179.6,45.5,46.5,47.5,3,3,4,2,2,2,0
CUST-10973,Customer 974,+91-98765-10973,user974@example.com,Central,Postpaid Standard,Two Year,Mailed Check,3,394.58,1081.97,889.2,923.4,958.9,63.0,65.4,67.9,1,1,2,3,3,2,0
CUST-10974,Customer 975,+91-98765-10974,user975@example.com,West,Prepaid Unlimited,Month-to-Month,Electronic Check,46,357.28,14877.83,639.4,770.8,929.2,49.6,59.8,72.1,2,2,3,5,0,0,1
CUST-10975,Customer 976,+91-98765-10975,user976@example.com,West,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,68,836.54,54165.96,48.2,84.6,148.6,29.1,51.1,89.8,1,1,2,7,2,2,1
CUST-10976,Customer 977,+91-98765-10976,user977@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,25,833.77,21002.95,145.6,248.6,424.3,32.9,56.1,95.8,1,2,4,6,1,1,1
CUST-10977,Customer 978,+91-98765-10977,user978@example.com,South,Postpaid Standard,Month-to-Month,UPI/Credit Card,51,1373.77,75773.98,417.9,589.6,831.8,27.1,38.2,53.9,2,3,5,4,0,0,1
CUST-10978,Customer 979,+91-98765-10978,user979@example.com,East,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,13,450.38,6260.61,684.6,667.3,650.4,85.2,83.0,80.9,3,3,3,4,3,2,0
CUST-10979,Customer 980,+91-98765-10979,user980@example.com,East,Postpaid Premium,Month-to-Month,UPI/Credit Card,44,446.94,19627.79,745.6,772.9,801.2,89.9,93.2,96.6,2,2,3,4,3,2,0
CUST-10980,Customer 981,+91-98765-10980,user981@example.com,East,Prepaid Unlimited,One Year,Electronic Check,35,475.94,15115.55,817.8,781.7,747.1,21.2,20.3,19.4,2,2,2,2,1,0,0
CUST-10981,Customer 982,+91-98765-10981,user982@example.com,West,Prepaid Basic,Month-to-Month,Electronic Check,55,334.68,18537.18,532.3,539.6,547.1,6.5,6.6,6.7,4,4,5,3,3,2,0
CUST-10982,Customer 983,+91-98765-10982,user983@example.com,West,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,9,385.08,3607.67,60.1,90.8,137.1,38.4,58.0,87.6,1,2,4,4,2,1,1
CUST-10983,Customer 984,+91-98765-10983,user984@example.com,South,Prepaid Unlimited,Month-to-Month,Electronic Check,2,1090.84,2111.5,267.6,409.2,625.8,10.1,15.4,23.6,1,1,1,3,1,0,1
CUST-10984,Customer 985,+91-98765-10984,user985@example.com,East,Prepaid Unlimited,Month-to-Month,Electronic Check,61,816.9,45954.69,92.6,115.4,143.7,5.8,7.2,9.0,2,3,4,8,3,2,1
CUST-10985,Customer 986,+91-98765-10985,user986@example.com,East,Prepaid Basic,Month-to-Month,UPI/Credit Card,41,1215.32,47621.41,243.7,395.9,643.4,7.6,12.4,20.2,1,2,4,7,2,1,1
CUST-10986,Customer 987,+91-98765-10986,user987@example.com,Central,Prepaid Basic,One Year,Mailed Check,44,1490.12,69126.64,901.6,860.0,820.4,45.6,43.5,41.5,5,5,5,3,2,2,0
CUST-10987,Customer 988,+91-98765-10987,user988@example.com,West,Postpaid Standard,Month-to-Month,Electronic Check,64,1089.84,67674.62,241.4,388.9,626.5,9.9,16.0,25.8,1,1,3,4,0,0,1
CUST-10988,Customer 989,+91-98765-10988,user989@example.com,East,Prepaid Basic,One Year,Mailed Check,31,359.55,11841.52,1056.0,1026.2,997.3,36.0,35.0,34.0,4,4,4,4,3,2,0
CUST-10989,Customer 990,+91-98765-10989,user990@example.com,South,Postpaid Standard,Month-to-Month,Electronic Check,47,424.48,19230.43,462.1,485.6,510.3,88.5,93.0,97.7,2,2,3,3,3,2,0
CUST-10990,Customer 991,+91-98765-10990,user991@example.com,South,Prepaid Basic,Month-to-Month,Electronic Check,2,1356.2,2529.89,334.6,508.9,773.9,31.1,47.3,71.9,2,3,5,6,3,2,1
CUST-10991,Customer 992,+91-98765-10991,user992@example.com,East,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,69,932.0,63482.91,258.8,425.7,700.5,26.9,44.2,72.7,1,3,5,3,1,1,1
CUST-10992,Customer 993,+91-98765-10992,user993@example.com,West,Prepaid Unlimited,One Year,Electronic Check,58,1288.8,74036.9,918.2,954.5,992.3,13.0,13.5,14.0,1,1,2,3,2,1,0
CUST-10993,Customer 994,+91-98765-10993,user994@example.com,South,Prepaid Unlimited,Month-to-Month,Auto-Debit,44,1326.93,52734.52,406.3,549.0,741.9,40.8,55.1,74.5,1,1,1,8,3,2,1
CUST-10994,Customer 995,+91-98765-10994,user995@example.com,Central,Prepaid Unlimited,One Year,Auto-Debit,56,1412.21,73026.66,256.5,252.0,247.6,77.9,76.5,75.2,5,5,5,3,3,2,0
CUST-10995,Customer 996,+91-98765-10995,user996@example.com,South,Prepaid Basic,Month-to-Month,UPI/Credit Card,43,1438.8,57969.78,624.9,774.5,960.0,44.1,54.6,67.7,3,4,5,6,1,0,1
CUST-10996,Customer 997,+91-98765-10996,user997@example.com,North,Prepaid Basic,One Year,Mailed Check,34,964.79,30267.77,724.3,712.6,701.0,27.6,27.1,26.7,3,3,3,3,2,2,0
CUST-10997,Customer 998,+91-98765-10997,user998@example.com,North,Prepaid Unlimited,Month-to-Month,Mailed Check,30,708.22,20573.19,48.0,85.8,153.4,14.1,25.3,45.2,1,2,5,3,1,0,1
CUST-10998,Customer 999,+91-98765-10998,user999@example.com,West,Prepaid Unlimited,One Year,Mailed Check,71,1453.24,112768.0,650.7,671.0,691.8,80.3,82.8,85.4,3,3,4,1,1,1,0
CUST-10999,Customer 1000,+91-98765-10999,user1000@example.com,East,Postpaid Premium,Month-to-Month,Auto-Debit,70,955.89,67035.72,571.1,714.9,894.8,43.8,54.9,68.7,1,1,2,7,2,2,1
CUST-11000,Customer 1001,+91-98765-11000,user1001@example.com,West,Postpaid Standard,Two Year,Mailed Check,55,376.1,21213.21,565.4,591.8,619.3,68.1,71.3,74.6,1,1,2,1,1,0,0
CUST-11001,Customer 1002,+91-98765-11001,user1002@example.com,West,Postpaid Standard,Month-to-Month,Mailed Check,67,1070.33,69652.34,285.9,346.0,418.6,41.5,50.3,60.8,2,3,4,4,1,1,1
CUST-11002,Customer 1003,+91-98765-11002,user1003@example.com,West,Postpaid Standard,Month-to-Month,UPI/Credit Card,13,1004.22,12593.99,364.5,552.9,838.8,20.7,31.4,47.7,2,3,5,5,1,0,1
CUST-11003,Customer 1004,+91-98765-11003,user1004@example.com,West,Prepaid Unlimited,Month-to-Month,Mailed Check,3,1373.95,3728.75,309.7,499.1,804.3,29.7,47.8,77.1,1,1,1,4,1,1,1
CUST-11004,Customer 1005,+91-98765-11004,user1005@example.com,Central,Prepaid Basic,One Year,Auto-Debit,26,1082.82,28155.2,581.0,585.4,589.8,11.3,11.4,11.5,4,4,5,3,3,2,0
CUST-11005,Customer 1006,+91-98765-11005,user1006@example.com,Central,Postpaid Premium,Month-to-Month,Auto-Debit,57,717.86,40783.88,224.6,231.6,238.9,64.9,66.9,69.0,1,1,2,1,0,0,0
CUST-11006,Customer 1007,+91-98765-11006,user1007@example.com,South,Prepaid Unlimited,One Year,Auto-Debit,24,1458.47,32607.87,346.6,336.1,325.9,106.0,102.8,99.7,1,1,1,2,2,2,0
CUST-11007,Customer 1008,+91-98765-11007,user1008@example.com,North,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,53,1260.94,70362.77,335.7,506.6,764.6,34.7,52.4,79.1,1,1,3,5,1,0,1
CUST-11008,Customer 1009,+91-98765-11008,user1009@example.com,West,Prepaid Basic,Month-to-Month,UPI/Credit Card,70,1055.5,73776.75,249.6,453.9,825.5,9.9,17.9,32.6,1,1,3,5,1,1,1
CUST-11009,Customer 1010,+91-98765-11009,user1010@example.com,South,Prepaid Unlimited,Month-to-Month,Electronic Check,43,650.51,27071.2,331.3,341.1,351.3,29.6,30.5,31.4,4,4,5,1,1,0,0
CUST-11010,Customer 1011,+91-98765-11010,user1011@example.com,North,Prepaid Unlimited,Two Year,Mailed Check,60,747.25,41668.83,423.0,427.1,431.2,67.1,67.7,68.4,4,4,5,2,1,0,0
CUST-11011,Customer 1012,+91-98765-11011,user1012@example.com,East,Postpaid Standard,One Year,UPI/Credit Card,58,1102.96,64639.04,186.3,177.9,169.9,98.8,94.3,90.1,1,1,1,3,2,2,0
CUST-11012,Customer 1013,+91-98765-11012,user1013@example.com,Central,Prepaid Unlimited,Two Year,Auto-Debit,49,385.38,19838.44,691.3,716.3,742.1,55.8,57.8,59.9,1,1,1,4,3,2,0
CUST-11013,Customer 1014,+91-98765-11013,user1014@example.com,North,Prepaid Unlimited,Month-to-Month,Auto-Debit,42,607.02,24383.26,43.4,66.9,103.2,23.2,35.7,55.1,2,3,5,6,3,2,1
CUST-11014,Customer 1015,+91-98765-11014,user1015@example.com,East,Postpaid Premium,One Year,UPI/Credit Card,66,1155.68,71985.09,134.4,138.1,141.9,19.1,19.7,20.2,1,1,2,3,2,1,0
CUST-11015,Customer 1016,+91-98765-11015,user1016@example.com,North,Prepaid Basic,One Year,UPI/Credit Card,11,875.02,9667.45,103.9,103.9,103.9,73.0,73.0,73.0,3,3,3,4,3,2,0
CUST-11016,Customer 1017,+91-98765-11016,user1017@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,18,781.87,13103.54,721.7,701.0,680.8,76.0,73.8,71.7,1,1,1,0,0,0,0
CUST-11017,Customer 1018,+91-98765-11017,user1018@example.com,Central,Prepaid Basic,One Year,Electronic Check,52,480.75,25832.03,474.5,475.1,475.6,96.7,96.8,96.9,1,1,2,2,1,1,0
CUST-11018,Customer 1019,+91-98765-11018,user1019@example.com,South,Postpaid Standard,Two Year,Auto-Debit,46,829.22,38947.77,390.3,378.9,367.8,35.5,34.5,33.5,5,5,5,3,2,2,0
CUST-11019,Customer 1020,+91-98765-11019,user1020@example.com,West,Postpaid Premium,Two Year,Electronic Check,44,1223.83,49401.52,907.8,914.6,921.4,75.8,76.3,76.9,3,3,4,1,1,0,0
CUST-11020,Customer 1021,+91-98765-11020,user1021@example.com,North,Prepaid Basic,One Year,Electronic Check,22,615.82,12292.19,300.8,286.8,273.5,50.8,48.5,46.2,1,1,1,0,0,0,0
CUST-11021,Customer 1022,+91-98765-11021,user1022@example.com,North,Postpaid Standard,Month-to-Month,Mailed Check,53,305.48,16579.95,444.6,447.5,450.4,57.4,57.7,58.1,3,3,4,1,1,1,0
CUST-11022,Customer 1023,+91-98765-11022,user1023@example.com,East,Prepaid Basic,Month-to-Month,Auto-Debit,59,1101.21,62298.39,566.8,732.4,946.3,49.5,63.9,82.6,1,1,2,2,0,0,1
CUST-11023,Customer 1024,+91-98765-11023,user1024@example.com,Central,Postpaid Premium,Two Year,Auto-Debit,30,1466.15,40346.5,474.9,479.6,484.4,25.6,25.8,26.1,2,2,3,3,3,2,0
CUST-11024,Customer 1025,+91-98765-11024,user1025@example.com,North,Postpaid Standard,Month-to-Month,UPI/Credit Card,8,1027.19,8643.89,272.6,404.1,599.2,17.1,25.4,37.6,1,1,2,4,0,0,1
CUST-11025,Customer 1026,+91-98765-11025,user1026@example.com,Central,Postpaid Standard,One Year,UPI/Credit Card,57,442.91,24306.95,184.3,178.2,172.3,84.0,81.2,78.5,3,3,3,3,3,2,0
CUST-11026,Customer 1027,+91-98765-11026,user1027@example.com,North,Prepaid Basic,One Year,Mailed Check,20,683.88,13567.08,804.6,807.9,811.1,58.7,59.0,59.2,1,1,2,2,2,2,0
CUST-11027,Customer 1028,+91-98765-11027,user1028@example.com,South,Postpaid Premium,One Year,Electronic Check,25,1340.17,31740.67,489.6,485.0,480.5,14.1,13.9,13.8,1,1,1,1,1,1,0
CUST-11028,Customer 1029,+91-98765-11028,user1029@example.com,West,Postpaid Standard,Two Year,UPI/Credit Card,19,578.08,11263.2,877.1,848.3,820.5,49.1,47.5,45.9,1,1,1,2,1,0,0
CUST-11029,Customer 1030,+91-98765-11029,user1030@example.com,North,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,5,1028.24,4937.08,112.8,192.5,328.4,20.9,35.6,60.7,1,2,4,6,1,1,1
CUST-11030,Customer 1031,+91-98765-11030,user1031@example.com,Central,Postpaid Standard,Month-to-Month,Auto-Debit,27,782.21,23096.56,495.3,487.7,480.2,94.3,92.8,91.4,2,2,2,3,2,1,0
CUST-11031,Customer 1032,+91-98765-11031,user1032@example.com,South,Prepaid Basic,Month-to-Month,Auto-Debit,40,548.41,22826.79,858.8,833.0,807.9,24.3,23.6,22.9,2,2,2,3,2,1,0
CUST-11032,Customer 1033,+91-98765-11032,user1033@example.com,North,Postpaid Standard,Month-to-Month,UPI/Credit Card,26,1275.09,30743.64,531.5,720.5,976.5,44.4,60.2,81.6,2,2,4,4,2,2,1
CUST-11033,Customer 1034,+91-98765-11033,user1034@example.com,East,Prepaid Basic,Month-to-Month,Auto-Debit,27,1190.4,31605.3,57.2,93.7,153.7,6.5,10.6,17.4,1,3,5,8,3,2,1
CUST-11034,Customer 1035,+91-98765-11034,user1035@example.com,West,Postpaid Standard,Month-to-Month,Mailed Check,62,1092.91,66207.64,431.0,598.5,831.2,14.5,20.2,28.0,1,1,2,6,3,2,1
CUST-11035,Customer 1036,+91-98765-11035,user1036@example.com,North,Prepaid Unlimited,One Year,UPI/Credit Card,50,582.6,29329.52,406.2,388.0,370.6,30.8,29.4,28.1,2,2,2,3,3,2,0
CUST-11036,Customer 1037,+91-98765-11036,user1037@example.com,South,Prepaid Basic,Two Year,Auto-Debit,42,416.43,18686.14,553.4,574.2,595.7,82.1,85.2,88.4,1,1,2,1,1,0,0
CUST-11037,Customer 1038,+91-98765-11037,user1038@example.com,East,Prepaid Basic,Month-to-Month,Mailed Check,29,990.39,29200.51,228.6,287.3,361.1,15.1,19.0,23.9,3,3,5,4,0,0,1
CUST-11038,Customer 1039,+91-98765-11038,user1039@example.com,South,Prepaid Basic,Month-to-Month,Auto-Debit,39,963.41,34278.26,400.3,510.9,652.1,49.0,62.5,79.8,1,1,1,5,3,2,1
CUST-11039,Customer 1040,+91-98765-11039,user1040@example.com,South,Prepaid Unlimited,Two Year,Auto-Debit,60,525.06,32482.83,392.9,405.4,418.4,45.9,47.4,48.9,3,3,4,4,3,2,0
CUST-11040,Customer 1041,+91-98765-11040,user1041@example.com,East,Prepaid Unlimited,Month-to-Month,Auto-Debit,41,366.5,13548.69,427.8,413.8,400.3,106.8,103.3,99.9,5,5,5,0,0,0,0
CUST-11041,Customer 1042,+91-98765-11041,user1042@example.com,South,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,33,395.85,13794.48,142.6,138.3,134.1,90.1,87.4,84.7,3,3,3,1,1,1,0
CUST-11042,Customer 1043,+91-98765-11042,user1043@example.com,East,Prepaid Basic,Month-to-Month,Electronic Check,16,1490.33,24639.98,136.4,178.0,232.3,44.2,57.7,75.3,1,2,3,3,1,1,1
CUST-11043,Customer 1044,+91-98765-11043,user1044@example.com,North,Prepaid Basic,Month-to-Month,Auto-Debit,23,1239.3,27413.83,603.6,747.3,925.4,57.2,70.8,87.7,3,4,5,7,3,2,1
CUST-11044,Customer 1045,+91-98765-11044,user1045@example.com,East,Postpaid Standard,Month-to-Month,Mailed Check,7,1405.38,9429.28,555.5,744.7,998.4,36.3,48.6,65.2,2,3,5,4,2,1,1
CUST-11045,Customer 1046,+91-98765-11045,user1046@example.com,East,Prepaid Basic,Two Year,UPI/Credit Card,26,533.07,14686.62,867.2,834.2,802.5,92.0,88.5,85.1,1,1,1,4,3,2,0
CUST-11046,Customer 1047,+91-98765-11046,user1047@example.com,West,Postpaid Premium,Month-to-Month,UPI/Credit Card,12,1451.68,18407.31,133.9,219.0,358.1,11.1,18.2,29.8,1,1,3,8,3,2,1
CUST-11047,Customer 1048,+91-98765-11047,user1048@example.com,East,Postpaid Standard,Month-to-Month,Mailed Check,5,470.19,2281.5,279.2,359.2,462.2,8.6,11.1,14.3,2,3,4,4,2,2,1
CUST-11048,Customer 1049,+91-98765-11048,user1049@example.com,East,Prepaid Unlimited,Month-to-Month,Auto-Debit,69,909.9,60258.56,293.0,473.6,765.6,24.3,39.3,63.5,1,1,2,3,0,0,1
CUST-11049,Customer 1050,+91-98765-11049,user1050@example.com,North,Prepaid Unlimited,Month-to-Month,Electronic Check,49,1294.63,64195.89,561.8,738.9,971.7,26.8,35.2,46.3,1,1,2,6,2,1,1
CUST-11050,Customer 1051,+91-98765-11050,user1051@example.com,West,Postpaid Standard,One Year,Auto-Debit,26,718.76,16850.25,554.6,531.8,509.9,49.5,47.5,45.5,1,1,1,1,1,0,0
CUST-11051,Customer 1052,+91-98765-11051,user1052@example.com,Central,Prepaid Basic,One Year,Mailed Check,5,808.79,3706.42,284.8,491.0,846.6,18.5,31.9,55.0,1,1,1,5,2,1,1
CUST-11052,Customer 1053,+91-98765-11052,user1053@example.com,North,Prepaid Basic,One Year,UPI/Credit Card,22,452.82,9217.22,889.1,932.3,977.6,35.7,37.5,39.3,2,2,3,2,1,0,0
CUST-11053,Customer 1054,+91-98765-11053,user1054@example.com,North,Prepaid Basic,Month-to-Month,Electronic Check,13,446.51,5439.42,821.5,853.2,886.1,59.8,62.1,64.5,3,3,4,0,0,0,0
CUST-11054,Customer 1055,+91-98765-11054,user1055@example.com,Central,Postpaid Standard,Two Year,UPI/Credit Card,28,1042.48,29259.6,285.6,294.8,304.4,7.4,7.7,7.9,3,3,4,2,2,2,0
CUST-11055,Customer 1056,+91-98765-11055,user1056@example.com,East,Prepaid Basic,One Year,Mailed Check,33,1109.64,40223.11,101.7,104.4,107.2,92.1,94.6,97.1,4,4,5,3,2,2,0
CUST-11056,Customer 1057,+91-98765-11056,user1057@example.com,South,Prepaid Unlimited,One Year,Auto-Debit,23,1231.8,29196.15,567.9,555.3,542.9,97.1,94.9,92.8,1,1,1,1,0,0,0
CUST-11057,Customer 1058,+91-98765-11057,user1058@example.com,West,Postpaid Premium,Month-to-Month,Electronic Check,18,967.02,15879.12,301.7,417.6,578.2,49.0,67.8,93.9,1,1,2,4,2,1,1
CUST-11058,Customer 1059,+91-98765-11058,user1059@example.com,South,Postpaid Standard,Month-to-Month,UPI/Credit Card,30,1073.91,32382.12,139.5,198.0,281.1,19.7,28.0,39.7,1,1,2,6,1,1,0
CUST-11059,Customer 1060,+91-98765-11059,user1060@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,26,315.22,8190.22,168.8,245.2,356.2,26.3,38.2,55.5,1,2,3,8,3,2,1
CUST-11060,Customer 1061,+91-98765-11060,user1061@example.com,North,Prepaid Basic,One Year,UPI/Credit Card,16,493.6,7335.56,797.5,793.1,788.6,96.7,96.1,95.6,2,2,2,2,2,2,0
CUST-11061,Customer 1062,+91-98765-11061,user1062@example.com,North,Postpaid Standard,Month-to-Month,Auto-Debit,39,1480.9,62609.67,161.7,290.9,523.3,28.0,50.4,90.7,1,2,4,3,1,1,1
CUST-11062,Customer 1063,+91-98765-11062,user1063@example.com,West,Prepaid Unlimited,Month-to-Month,Electronic Check,33,390.19,12723.73,420.8,402.8,385.6,87.4,83.7,80.1,4,4,4,2,2,1,0
CUST-11063,Customer 1064,+91-98765-11063,user1064@example.com,North,Prepaid Basic,Two Year,Auto-Debit,26,1113.55,31816.02,626.6,643.3,660.4,41.5,42.6,43.7,1,1,1,1,1,1,0
CUST-11064,Customer 1065,+91-98765-11064,user1065@example.com,North,Prepaid Basic,Two Year,Auto-Debit,48,510.3,24102.84,743.2,714.8,687.5,63.3,60.9,58.6,3,3,3,2,2,2,0
CUST-11065,Customer 1066,+91-98765-11065,user1066@example.com,West,Postpaid Premium,Two Year,Auto-Debit,65,1159.06,76965.58,828.3,810.2,792.5,83.9,82.1,80.3,2,2,2,2,1,1,0
CUST-11066,Customer 1067,+91-98765-11066,user1067@example.com,West,Prepaid Unlimited,Month-to-Month,Mailed Check,38,1146.19,40112.29,114.4,166.1,241.0,14.7,21.3,30.9,1,1,1,4,2,2,1
CUST-11067,Customer 1068,+91-98765-11067,user1068@example.com,Central,Postpaid Standard,One Year,Mailed Check,2,580.04,1149.46,808.1,787.5,767.4,67.9,66.2,64.5,5,5,5,1,1,0,0
CUST-11068,Customer 1069,+91-98765-11068,user1069@example.com,North,Postpaid Standard,Month-to-Month,Mailed Check,6,622.56,3540.2,428.3,523.4,639.5,56.1,68.5,83.7,3,4,5,4,0,0,1
CUST-11069,Customer 1070,+91-98765-11069,user1070@example.com,North,Prepaid Unlimited,Month-to-Month,Electronic Check,46,1084.72,53245.86,46.2,83.7,151.8,22.0,39.8,72.2,1,1,2,4,0,0,0
CUST-11070,Customer 1071,+91-98765-11070,user1071@example.com,Central,Prepaid Unlimited,Month-to-Month,Auto-Debit,50,767.1,40532.95,853.5,826.1,799.7,54.0,52.3,50.6,2,2,2,1,1,1,0
CUST-11071,Customer 1072,+91-98765-11071,user1072@example.com,East,Prepaid Unlimited,Month-to-Month,Auto-Debit,38,532.46,21545.34,432.4,438.6,444.8,58.8,59.6,60.5,1,1,2,3,3,2,0
CUST-11072,Customer 1073,+91-98765-11072,user1073@example.com,East,Prepaid Unlimited,Month-to-Month,Mailed Check,18,1177.02,22133.85,157.0,249.7,397.3,39.1,62.2,98.9,1,2,4,7,2,1,1
CUST-11073,Customer 1074,+91-98765-11073,user1074@example.com,East,Prepaid Unlimited,One Year,Auto-Debit,27,483.98,13936.92,542.4,522.5,503.3,67.0,64.6,62.2,2,2,2,2,2,2,0
CUST-11074,Customer 1075,+91-98765-11074,user1075@example.com,Central,Postpaid Standard,Month-to-Month,Auto-Debit,41,1325.77,51104.19,123.5,225.5,411.6,23.9,43.6,79.6,1,2,5,4,1,1,1
CUST-11075,Customer 1076,+91-98765-11075,user1076@example.com,North,Prepaid Unlimited,One Year,UPI/Credit Card,17,916.6,15432.75,434.2,419.1,404.5,79.4,76.7,74.0,2,2,2,0,0,0,0
CUST-11076,Customer 1077,+91-98765-11076,user1077@example.com,Central,Postpaid Standard,Month-to-Month,Auto-Debit,62,425.84,27415.11,263.0,466.5,827.3,22.8,40.4,71.6,1,1,3,7,3,2,1
CUST-11077,Customer 1078,+91-98765-11077,user1078@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,29,1131.89,33726.79,133.4,168.2,212.1,46.0,58.0,73.1,3,3,5,6,1,1,1
CUST-11078,Customer 1079,+91-98765-11078,user1079@example.com,East,Prepaid Unlimited,Month-to-Month,Auto-Debit,58,922.0,55789.95,617.9,775.6,973.5,30.6,38.4,48.2,1,2,3,7,2,2,1
CUST-11079,Customer 1080,+91-98765-11079,user1080@example.com,South,Prepaid Unlimited,Month-to-Month,Electronic Check,70,656.67,43431.9,354.1,460.7,599.4,29.5,38.4,50.0,2,3,5,7,3,2,0
CUST-11080,Customer 1081,+91-98765-11080,user1081@example.com,North,Prepaid Unlimited,Month-to-Month,Mailed Check,22,806.05,16308.9,116.7,175.7,264.6,21.8,32.8,49.4,1,1,1,5,2,1,0
CUST-11081,Customer 1082,+91-98765-11081,user1082@example.com,East,Postpaid Standard,Month-to-Month,UPI/Credit Card,6,657.01,4270.68,137.1,172.9,218.1,5.2,6.5,8.2,3,3,5,6,2,1,1
CUST-11082,Customer 1083,+91-98765-11082,user1083@example.com,South,Prepaid Basic,Month-to-Month,Mailed Check,26,614.63,16172.69,648.9,640.6,632.4,28.6,28.3,27.9,5,5,5,2,2,2,0
